Timestamp	Lambda3	Lambda4	Lambda5	Lambda6	Lambda7	Lambda9	Lambda10	Lambda11	Lambda12
17/1/2023 16:37:39.28555	"152,288,258"	"152,663,912"	"153,013,595"	"153,398,345"	"153,837,529"	"154,637,520"	"155,009,990"	"155,412,142"	"155,794,529"
17/1/2023 16:37:39.78555	"152,288,176"	"152,663,835"	"153,013,722"	"153,398,123"	"153,837,161"	"154,637,502"	"155,009,855"	"155,411,887"	"155,794,335"
17/1/2023 16:37:40.28555	"152,288,124"	"152,663,856"	"153,013,542"	"153,398,245"	"153,837,227"	"154,637,482"	"155,009,786"	"155,412,001"	"155,794,460"
17/1/2023 16:37:40.78555	"152,287,966"	"152,663,686"	"153,013,518"	"153,398,080"	"153,837,332"	"154,637,389"	"155,009,833"	"155,411,968"	"155,794,320"
17/1/2023 16:37:41.28555	"152,288,098"	"152,663,846"	"153,013,628"	"153,398,434"	"153,837,328"	"154,637,474"	"155,009,925"	"155,412,101"	"155,794,402"
17/1/2023 16:37:41.78555	"152,288,178"	"152,663,785"	"153,013,511"	"153,398,123"	"153,837,186"	"154,637,406"	"155,009,873"	"155,412,011"	"155,794,394"
17/1/2023 16:37:42.28555	"152,288,029"	"152,663,480"	"153,013,353"	"153,397,932"	"153,837,164"	"154,637,430"	"155,009,927"	"155,412,051"	"155,794,308"
17/1/2023 16:37:42.78555	"152,287,926"	"152,663,658"	"153,013,362"	"153,398,186"	"153,837,118"	"154,637,483"	"155,009,786"	"155,411,978"	"155,794,267"
17/1/2023 16:37:43.28555	"152,287,987"	"152,663,705"	"153,013,303"	"153,397,959"	"153,837,189"	"154,637,379"	"155,009,767"	"155,411,946"	"155,794,323"
17/1/2023 16:37:43.78555	"152,287,961"	"152,663,602"	"153,013,308"	"153,398,089"	"153,837,035"	"154,637,314"	"155,009,762"	"155,411,858"	"155,794,282"
17/1/2023 16:37:44.28555	"152,288,150"	"152,663,539"	"153,013,426"	"153,398,177"	"153,837,115"	"154,637,383"	"155,009,810"	"155,411,968"	"155,794,292"
17/1/2023 16:37:44.78555	"152,287,941"	"152,663,612"	"153,013,318"	"153,398,024"	"153,837,104"	"154,637,266"	"155,009,804"	"155,411,882"	"155,794,221"
17/1/2023 16:37:45.28555	"152,287,906"	"152,663,629"	"153,013,340"	"153,397,974"	"153,836,946"	"154,637,378"	"155,009,770"	"155,412,088"	"155,794,265"
17/1/2023 16:37:45.78555	"152,287,901"	"152,663,543"	"153,013,315"	"153,398,168"	"153,837,101"	"154,637,373"	"155,009,831"	"155,411,971"	"155,794,278"
17/1/2023 16:37:46.28555	"152,287,877"	"152,663,552"	"153,013,326"	"153,397,955"	"153,836,968"	"154,637,269"	"155,009,604"	"155,411,976"	"155,794,424"
17/1/2023 16:37:46.78555	"152,287,973"	"152,663,482"	"153,013,366"	"153,398,040"	"153,837,018"	"154,637,379"	"155,009,720"	"155,411,973"	"155,794,272"
17/1/2023 16:37:47.28555	"152,287,786"	"152,663,502"	"153,013,199"	"153,397,966"	"153,837,057"	"154,637,402"	"155,009,677"	"155,411,896"	"155,794,377"
17/1/2023 16:37:47.78555	"152,287,759"	"152,663,524"	"153,013,263"	"153,397,915"	"153,837,034"	"154,637,338"	"155,009,794"	"155,411,931"	"155,794,309"
17/1/2023 16:37:48.28555	"152,287,971"	"152,663,432"	"153,013,281"	"153,397,842"	"153,836,941"	"154,637,397"	"155,009,784"	"155,411,984"	"155,794,262"
17/1/2023 16:37:48.78555	"152,287,895"	"152,663,452"	"153,013,294"	"153,398,019"	"153,836,848"	"154,637,262"	"155,009,721"	"155,411,935"	"155,794,312"
17/1/2023 16:37:49.28555	"152,287,982"	"152,663,481"	"153,013,291"	"153,397,834"	"153,836,866"	"154,637,194"	"155,009,782"	"155,411,968"	"155,794,288"
17/1/2023 16:37:49.78555	"152,287,899"	"152,663,478"	"153,013,299"	"153,397,784"	"153,837,100"	"154,637,428"	"155,009,709"	"155,411,905"	"155,794,250"
17/1/2023 16:37:50.28555	"152,288,073"	"152,663,560"	"153,013,256"	"153,397,845"	"153,836,910"	"154,637,314"	"155,009,734"	"155,411,832"	"155,794,274"
17/1/2023 16:37:50.78555	"152,288,009"	"152,663,625"	"153,013,305"	"153,398,022"	"153,837,054"	"154,637,334"	"155,009,708"	"155,411,980"	"155,794,257"
17/1/2023 16:37:51.28555	"152,287,883"	"152,663,603"	"153,013,160"	"153,397,662"	"153,837,036"	"154,637,369"	"155,009,674"	"155,412,008"	"155,794,236"
17/1/2023 16:37:51.78555	"152,287,858"	"152,663,650"	"153,013,235"	"153,397,872"	"153,836,992"	"154,637,348"	"155,009,712"	"155,411,899"	"155,794,214"
17/1/2023 16:37:52.28555	"152,288,032"	"152,663,548"	"153,013,248"	"153,397,872"	"153,836,976"	"154,637,330"	"155,009,635"	"155,411,865"	"155,794,157"
17/1/2023 16:37:52.78555	"152,287,937"	"152,663,533"	"153,013,310"	"153,397,863"	"153,836,956"	"154,637,430"	"155,009,600"	"155,411,946"	"155,794,235"
17/1/2023 16:37:53.28555	"152,287,837"	"152,663,408"	"153,013,184"	"153,397,797"	"153,837,001"	"154,637,175"	"155,009,708"	"155,411,819"	"155,794,144"
17/1/2023 16:37:53.78555	"152,287,835"	"152,663,428"	"153,013,312"	"153,397,626"	"153,836,936"	"154,637,230"	"155,009,497"	"155,411,830"	"155,794,166"
17/1/2023 16:37:54.28555	"152,287,954"	"152,663,565"	"153,013,222"	"153,397,661"	"153,837,001"	"154,637,206"	"155,009,753"	"155,411,854"	"155,794,214"
17/1/2023 16:37:54.78555	"152,287,883"	"152,663,465"	"153,013,226"	"153,397,808"	"153,836,984"	"154,637,361"	"155,009,810"	"155,411,936"	"155,794,266"
17/1/2023 16:37:55.28555	"152,287,727"	"152,663,344"	"153,012,860"	"153,397,589"	"153,836,742"	"154,637,075"	"155,009,549"	"155,411,747"	"155,794,025"
17/1/2023 16:37:55.78555	"152,287,821"	"152,663,486"	"153,013,167"	"153,397,887"	"153,836,842"	"154,637,200"	"155,009,585"	"155,411,705"	"155,794,080"
17/1/2023 16:37:56.28555	"152,287,847"	"152,663,560"	"153,013,281"	"153,397,700"	"153,836,895"	"154,637,354"	"155,009,603"	"155,411,874"	"155,794,128"
17/1/2023 16:37:56.78555	"152,287,974"	"152,663,610"	"153,013,343"	"153,397,967"	"153,837,028"	"154,637,338"	"155,009,840"	"155,411,973"	"155,794,237"
17/1/2023 16:37:57.28555	"152,287,823"	"152,663,596"	"153,013,333"	"153,397,844"	"153,836,963"	"154,637,439"	"155,009,786"	"155,411,893"	"155,794,295"
17/1/2023 16:37:57.78555	"152,287,917"	"152,663,556"	"153,013,326"	"153,398,046"	"153,837,152"	"154,637,357"	"155,009,652"	"155,412,003"	"155,794,239"
17/1/2023 16:37:58.28555	"152,288,007"	"152,663,560"	"153,013,296"	"153,398,131"	"153,837,075"	"154,637,329"	"155,009,740"	"155,411,995"	"155,794,274"
17/1/2023 16:37:58.78555	"152,287,956"	"152,663,545"	"153,013,238"	"153,398,131"	"153,837,024"	"154,637,320"	"155,009,812"	"155,411,903"	"155,794,249"
17/1/2023 16:37:59.28555	"152,287,827"	"152,663,536"	"153,013,333"	"153,397,956"	"153,837,089"	"154,637,410"	"155,009,726"	"155,411,872"	"155,794,278"
17/1/2023 16:37:59.78555	"152,288,067"	"152,663,522"	"153,013,204"	"153,397,938"	"153,837,052"	"154,637,368"	"155,009,798"	"155,412,122"	"155,794,228"
17/1/2023 16:38:00.28555	"152,287,795"	"152,663,503"	"153,013,193"	"153,397,862"	"153,836,924"	"154,637,364"	"155,009,774"	"155,411,848"	"155,794,299"
17/1/2023 16:38:00.78555	"152,287,947"	"152,663,564"	"153,013,146"	"153,397,852"	"153,836,986"	"154,637,337"	"155,009,813"	"155,411,927"	"155,794,211"
17/1/2023 16:38:01.28555	"152,287,913"	"152,663,746"	"153,013,331"	"153,397,970"	"153,837,045"	"154,637,441"	"155,009,799"	"155,412,031"	"155,794,289"
17/1/2023 16:38:01.78555	"152,287,888"	"152,663,550"	"153,013,312"	"153,398,036"	"153,837,021"	"154,637,468"	"155,009,765"	"155,411,987"	"155,794,219"
17/1/2023 16:38:02.28555	"152,287,951"	"152,663,385"	"153,013,290"	"153,397,642"	"153,837,008"	"154,637,294"	"155,009,801"	"155,411,981"	"155,794,247"
17/1/2023 16:38:02.78555	"152,288,023"	"152,663,658"	"153,013,364"	"153,397,958"	"153,837,004"	"154,637,421"	"155,009,850"	"155,411,849"	"155,794,104"
17/1/2023 16:38:03.28555	"152,287,968"	"152,663,716"	"153,013,268"	"153,397,977"	"153,837,004"	"154,637,336"	"155,009,783"	"155,411,717"	"155,794,208"
17/1/2023 16:38:03.78555	"152,288,024"	"152,663,445"	"153,013,371"	"153,397,908"	"153,836,971"	"154,637,305"	"155,009,731"	"155,411,882"	"155,794,159"
17/1/2023 16:38:04.28555	"152,287,825"	"152,663,497"	"153,013,364"	"153,398,074"	"153,837,105"	"154,637,487"	"155,009,777"	"155,411,964"	"155,794,289"
17/1/2023 16:38:04.78555	"152,287,906"	"152,663,525"	"153,013,302"	"153,398,006"	"153,837,123"	"154,637,364"	"155,009,813"	"155,412,006"	"155,794,205"
17/1/2023 16:38:05.28555	"152,287,874"	"152,663,473"	"153,013,204"	"153,397,842"	"153,837,127"	"154,637,414"	"155,009,786"	"155,411,957"	"155,794,265"
17/1/2023 16:38:05.78555	"152,287,899"	"152,663,615"	"153,013,299"	"153,397,627"	"153,836,903"	"154,637,400"	"155,009,796"	"155,411,970"	"155,794,162"
17/1/2023 16:38:06.28555	"152,287,866"	"152,663,439"	"153,013,294"	"153,397,915"	"153,836,985"	"154,637,449"	"155,009,793"	"155,411,917"	"155,794,152"
17/1/2023 16:38:06.78555	"152,287,674"	"152,663,259"	"153,013,097"	"153,397,436"	"153,836,801"	"154,637,030"	"155,009,367"	"155,411,638"	"155,793,887"
17/1/2023 16:38:07.28555	"152,286,680"	"152,662,258"	"153,011,957"	"153,396,504"	"153,835,291"	"154,635,771"	"155,008,115"	"155,410,346"	"155,792,824"
17/1/2023 16:38:07.78555	"152,287,629"	"152,663,184"	"153,012,874"	"153,397,638"	"153,836,674"	"154,637,008"	"155,009,457"	"155,411,593"	"155,793,986"
17/1/2023 16:38:08.28555	"152,287,217"	"152,662,787"	"153,012,385"	"153,397,638"	"153,835,936"	"154,636,215"	"155,008,546"	"155,410,787"	"155,793,086"
17/1/2023 16:38:08.78555	"152,288,099"	"152,663,590"	"153,013,257"	"153,398,122"	"153,837,108"	"154,637,358"	"155,009,780"	"155,412,063"	"155,794,273"
17/1/2023 16:38:09.28555	"152,288,059"	"152,663,509"	"153,013,366"	"153,398,008"	"153,837,021"	"154,637,280"	"155,009,745"	"155,411,924"	"155,794,234"
17/1/2023 16:38:09.78555	"152,287,010"	"152,662,582"	"153,012,229"	"153,396,687"	"153,835,831"	"154,636,061"	"155,008,398"	"155,410,590"	"155,792,950"
17/1/2023 16:38:10.28555	"152,287,960"	"152,663,639"	"153,013,466"	"153,397,989"	"153,837,032"	"154,637,389"	"155,009,900"	"155,412,028"	"155,794,427"
17/1/2023 16:38:10.78555	"152,287,952"	"152,663,517"	"153,013,270"	"153,397,800"	"153,836,750"	"154,637,175"	"155,009,580"	"155,411,648"	"155,794,044"
17/1/2023 16:38:11.28555	"152,287,984"	"152,663,671"	"153,013,447"	"153,398,200"	"153,837,145"	"154,637,563"	"155,009,924"	"155,411,905"	"155,794,326"
17/1/2023 16:38:11.78555	"152,287,696"	"152,663,288"	"153,013,141"	"153,397,689"	"153,837,073"	"154,637,513"	"155,010,013"	"155,412,275"	"155,794,601"
17/1/2023 16:38:12.28555	"152,287,857"	"152,663,583"	"153,013,484"	"153,397,931"	"153,837,036"	"154,637,444"	"155,009,784"	"155,411,975"	"155,794,311"
17/1/2023 16:38:12.78555	"152,287,811"	"152,663,377"	"153,013,038"	"153,397,455"	"153,836,813"	"154,636,957"	"155,009,375"	"155,411,466"	"155,793,890"
17/1/2023 16:38:13.28555	"152,287,031"	"152,662,533"	"153,012,092"	"153,396,819"	"153,835,935"	"154,636,323"	"155,008,771"	"155,411,127"	"155,793,435"
17/1/2023 16:38:13.78555	"152,287,897"	"152,663,536"	"153,013,321"	"153,397,932"	"153,837,095"	"154,637,487"	"155,009,775"	"155,412,096"	"155,794,327"
17/1/2023 16:38:14.28555	"152,287,371"	"152,662,983"	"153,012,466"	"153,397,069"	"153,836,271"	"154,636,637"	"155,009,102"	"155,411,167"	"155,793,689"
17/1/2023 16:38:14.78555	"152,287,888"	"152,663,505"	"153,013,251"	"153,397,731"	"153,837,116"	"154,637,395"	"155,009,832"	"155,412,093"	"155,794,236"
17/1/2023 16:38:15.28555	"152,287,504"	"152,663,066"	"153,012,693"	"153,397,328"	"153,836,313"	"154,636,632"	"155,009,024"	"155,411,300"	"155,793,551"
17/1/2023 16:38:15.78555	"152,288,024"	"152,663,401"	"153,013,173"	"153,397,832"	"153,836,859"	"154,637,124"	"155,009,533"	"155,411,546"	"155,794,007"
17/1/2023 16:38:16.28555	"152,288,023"	"152,663,633"	"153,013,366"	"153,397,947"	"153,837,063"	"154,637,458"	"155,009,686"	"155,411,820"	"155,794,179"
17/1/2023 16:38:16.78555	"152,288,039"	"152,663,523"	"153,013,330"	"153,398,096"	"153,837,220"	"154,637,598"	"155,009,957"	"155,411,892"	"155,794,265"
17/1/2023 16:38:17.28555	"152,287,943"	"152,663,490"	"153,013,420"	"153,397,924"	"153,837,138"	"154,637,378"	"155,009,820"	"155,412,056"	"155,794,293"
17/1/2023 16:38:17.78555	"152,272,609"	"152,644,172"	"152,990,207"	"153,397,924"	"153,801,544"	"154,584,568"	"154,949,769"	"155,358,448"	"155,755,946"
17/1/2023 16:38:18.28555	"152,273,008"	"152,651,164"	"153,006,389"	"153,397,924"	"153,834,122"	"154,640,438"	"155,019,097"	"155,427,446"	"155,812,425"
17/1/2023 16:38:18.78555	"152,279,515"	"152,649,665"	"152,995,881"	"153,397,924"	"153,817,081"	"154,628,437"	"155,002,156"	"155,406,929"	"155,794,085"
17/1/2023 16:38:19.28555	"152,279,832"	"152,652,986"	"153,000,434"	"153,397,924"	"153,824,265"	"154,628,771"	"155,010,353"	"155,415,713"	"155,801,198"
17/1/2023 16:38:19.78555	"152,293,632"	"152,670,335"	"153,020,437"	"153,397,924"	"153,845,763"	"154,648,637"	"155,023,102"	"155,428,866"	"155,815,090"
17/1/2023 16:38:20.28555	"152,297,972"	"152,668,942"	"153,023,176"	"153,397,924"	"153,843,839"	"154,642,003"	"155,010,881"	"155,409,682"	"155,785,396"
17/1/2023 16:38:20.78555	"152,305,259"	"152,680,122"	"153,028,873"	"153,397,924"	"153,849,981"	"154,647,437"	"155,018,652"	"155,417,933"	"155,798,185"
17/1/2023 16:38:21.28555	"152,302,905"	"152,677,980"	"153,026,843"	"153,397,924"	"153,848,537"	"154,646,264"	"155,017,713"	"155,417,099"	"155,797,585"
17/1/2023 16:38:21.78555	"152,302,248"	"152,677,306"	"153,026,315"	"153,397,924"	"153,848,073"	"154,645,869"	"155,017,377"	"155,416,631"	"155,797,323"
17/1/2023 16:38:22.28555	"152,301,949"	"152,676,997"	"153,025,914"	"153,397,924"	"153,847,759"	"154,645,713"	"155,017,258"	"155,416,641"	"155,797,207"
17/1/2023 16:38:22.78555	"152,301,588"	"152,676,704"	"153,025,998"	"153,397,924"	"153,847,592"	"154,645,613"	"155,017,113"	"155,416,575"	"155,797,075"
17/1/2023 16:38:23.28555	"152,301,407"	"152,676,559"	"153,025,715"	"153,397,924"	"153,847,567"	"154,645,353"	"155,017,036"	"155,416,347"	"155,797,041"
17/1/2023 16:38:23.78555	"152,301,177"	"152,676,456"	"153,025,553"	"153,397,924"	"153,847,386"	"154,645,494"	"155,016,916"	"155,416,362"	"155,796,957"
17/1/2023 16:38:24.28555	"152,301,231"	"152,676,383"	"153,025,234"	"153,397,924"	"153,847,377"	"154,645,333"	"155,016,878"	"155,416,271"	"155,796,997"
17/1/2023 16:38:24.78555	"152,301,186"	"152,676,371"	"153,025,248"	"153,397,924"	"153,847,360"	"154,645,262"	"155,016,942"	"155,416,296"	"155,797,115"
17/1/2023 16:38:25.28555	"152,301,144"	"152,676,331"	"153,025,292"	"153,397,924"	"153,847,166"	"154,645,239"	"155,016,832"	"155,416,385"	"155,797,061"
17/1/2023 16:38:25.78555	"152,301,114"	"152,676,296"	"153,025,240"	"153,397,924"	"153,847,182"	"154,645,252"	"155,016,890"	"155,416,285"	"155,797,022"
17/1/2023 16:38:26.28555	"152,301,112"	"152,676,247"	"153,025,345"	"153,397,924"	"153,847,231"	"154,645,330"	"155,016,824"	"155,416,318"	"155,796,962"
17/1/2023 16:38:26.78555	"152,301,054"	"152,676,229"	"153,025,143"	"153,397,924"	"153,847,248"	"154,645,248"	"155,016,808"	"155,416,299"	"155,796,940"
17/1/2023 16:38:27.28555	"152,301,063"	"152,676,207"	"153,025,065"	"153,397,924"	"153,847,272"	"154,645,245"	"155,016,781"	"155,416,325"	"155,796,843"
17/1/2023 16:38:27.78555	"152,301,061"	"152,676,211"	"153,025,272"	"153,397,924"	"153,847,186"	"154,645,111"	"155,016,817"	"155,416,296"	"155,796,986"
17/1/2023 16:38:28.28555	"152,300,950"	"152,676,226"	"153,025,101"	"153,397,924"	"153,847,092"	"154,645,134"	"155,016,695"	"155,416,347"	"155,796,919"
17/1/2023 16:38:28.78555	"152,300,956"	"152,676,099"	"153,025,131"	"153,397,924"	"153,847,114"	"154,645,130"	"155,016,635"	"155,416,226"	"155,796,987"
17/1/2023 16:38:29.28555	"152,300,992"	"152,676,234"	"153,025,105"	"153,397,924"	"153,847,052"	"154,645,161"	"155,016,753"	"155,416,121"	"155,796,978"
17/1/2023 16:38:29.78555	"152,300,970"	"152,676,075"	"153,025,191"	"153,397,924"	"153,847,052"	"154,645,199"	"155,016,705"	"155,416,112"	"155,797,007"
17/1/2023 16:38:30.28555	"152,300,887"	"152,676,123"	"153,025,075"	"153,397,924"	"153,847,096"	"154,645,136"	"155,016,677"	"155,416,092"	"155,797,043"
17/1/2023 16:38:30.78555	"152,301,054"	"152,675,982"	"153,025,030"	"153,397,924"	"153,847,137"	"154,645,094"	"155,016,742"	"155,416,224"	"155,797,004"
17/1/2023 16:38:31.28555	"152,300,983"	"152,676,088"	"153,025,210"	"153,397,924"	"153,847,194"	"154,645,101"	"155,016,712"	"155,416,143"	"155,796,850"
17/1/2023 16:38:31.78555	"152,300,926"	"152,675,998"	"153,025,012"	"153,397,924"	"153,847,096"	"154,644,972"	"155,016,658"	"155,416,286"	"155,797,070"
17/1/2023 16:38:32.28555	"152,300,890"	"152,676,072"	"153,025,090"	"153,397,924"	"153,847,147"	"154,645,113"	"155,016,768"	"155,416,174"	"155,797,041"
17/1/2023 16:38:32.78555	"152,300,802"	"152,675,950"	"153,025,059"	"153,397,924"	"153,847,108"	"154,645,129"	"155,016,703"	"155,416,274"	"155,796,986"
17/1/2023 16:38:33.28555	"152,300,791"	"152,675,862"	"153,024,908"	"153,397,924"	"153,847,001"	"154,645,105"	"155,016,727"	"155,416,163"	"155,796,955"
17/1/2023 16:38:33.78555	"152,300,834"	"152,676,130"	"153,025,115"	"153,397,924"	"153,846,988"	"154,645,105"	"155,016,654"	"155,416,199"	"155,796,930"
17/1/2023 16:38:34.28555	"152,300,879"	"152,675,913"	"153,025,027"	"153,397,924"	"153,846,993"	"154,645,102"	"155,016,644"	"155,416,211"	"155,796,925"
17/1/2023 16:38:34.78555	"152,300,819"	"152,675,910"	"153,024,996"	"153,397,924"	"153,846,955"	"154,645,052"	"155,016,624"	"155,415,795"	"155,796,783"
17/1/2023 16:38:35.28555	"152,278,202"	"152,644,770"	"152,985,429"	"153,397,924"	"153,817,390"	"154,595,207"	"155,016,624"	"155,397,206"	"155,787,886"
17/1/2023 16:38:35.78555	"152,285,426"	"152,666,517"	"153,015,699"	"153,397,924"	"153,821,527"	"154,628,884"	"155,003,498"	"155,410,417"	"155,797,367"
17/1/2023 16:38:36.28555	"152,280,018"	"152,652,880"	"153,000,483"	"153,381,867"	"153,828,232"	"154,638,044"	"155,013,267"	"155,417,424"	"155,803,237"
17/1/2023 16:38:36.78555	"152,298,027"	"152,671,587"	"153,019,564"	"153,397,410"	"153,837,022"	"154,637,938"	"155,011,969"	"155,417,237"	"155,803,281"
17/1/2023 16:38:37.28555	"152,290,213"	"152,665,774"	"153,015,739"	"153,397,410"	"153,840,967"	"154,648,006"	"155,021,670"	"155,423,998"	"155,807,554"
17/1/2023 16:38:37.78555	"152,284,972"	"152,661,421"	"153,011,449"	"153,391,805"	"153,834,337"	"154,638,682"	"155,009,718"	"155,414,676"	"155,795,000"
17/1/2023 16:38:38.28555	"152,291,376"	"152,663,546"	"153,008,833"	"153,391,805"	"153,825,885"	"154,625,154"	"154,999,714"	"155,404,097"	"155,787,837"
17/1/2023 16:38:38.78555	"152,289,637"	"152,660,469"	"153,004,380"	"153,391,805"	"153,818,848"	"154,617,455"	"154,991,386"	"155,395,752"	"155,782,695"
17/1/2023 16:38:39.28555	"152,296,328"	"152,665,518"	"153,009,309"	"153,385,376"	"153,824,338"	"154,621,620"	"154,995,875"	"155,394,553"	"155,774,194"
17/1/2023 16:38:39.78555	"152,302,551"	"152,676,154"	"153,024,545"	"153,404,609"	"153,844,245"	"154,645,658"	"155,016,402"	"155,417,665"	"155,799,185"
17/1/2023 16:38:40.28555	"152,285,198"	"152,658,354"	"153,006,316"	"153,386,991"	"153,830,899"	"154,636,929"	"155,010,968"	"155,414,451"	"155,796,984"
17/1/2023 16:38:40.78555	"152,293,535"	"152,666,165"	"153,012,989"	"153,391,954"	"153,834,472"	"154,636,137"	"155,009,409"	"155,411,805"	"155,794,643"
17/1/2023 16:38:41.28555	"152,290,373"	"152,662,477"	"153,008,382"	"153,386,114"	"153,827,958"	"154,634,528"	"155,009,242"	"155,412,441"	"155,795,025"
17/1/2023 16:38:41.78555	"152,289,292"	"152,660,958"	"153,006,382"	"153,384,598"	"153,826,411"	"154,626,267"	"154,998,864"	"155,401,397"	"155,787,051"
17/1/2023 16:38:42.28555	"152,287,571"	"152,653,480"	"152,994,530"	"153,384,598"	"153,811,592"	"154,617,463"	"154,993,091"	"155,398,430"	"155,784,783"
17/1/2023 16:38:42.78555	"152,293,299"	"152,664,177"	"153,008,989"	"153,387,369"	"153,829,147"	"154,633,446"	"155,007,255"	"155,410,534"	"155,795,016"
17/1/2023 16:38:43.28555	"152,296,068"	"152,668,935"	"153,016,064"	"153,394,771"	"153,837,181"	"154,638,498"	"155,011,509"	"155,413,315"	"155,796,382"
17/1/2023 16:38:43.78555	"152,290,000"	"152,663,009"	"153,009,424"	"153,388,324"	"153,830,185"	"154,634,205"	"155,008,089"	"155,410,899"	"155,794,369"
17/1/2023 16:38:44.28555	"152,289,135"	"152,662,210"	"153,009,585"	"153,388,324"	"153,834,066"	"154,639,035"	"155,013,267"	"155,416,426"	"155,799,914"
17/1/2023 16:38:44.78555	"152,287,468"	"152,659,244"	"153,005,625"	"153,384,135"	"153,826,034"	"154,630,846"	"155,004,410"	"155,407,920"	"155,792,829"
17/1/2023 16:38:45.28555	"152,288,253"	"152,660,410"	"153,007,347"	"153,384,135"	"153,828,731"	"154,633,316"	"155,006,826"	"155,409,691"	"155,794,284"
17/1/2023 16:38:45.78555	"152,289,548"	"152,661,319"	"153,008,163"	"153,384,135"	"153,830,687"	"154,634,131"	"155,008,312"	"155,411,747"	"155,796,548"
17/1/2023 16:38:46.28555	"152,289,445"	"152,661,717"	"153,008,938"	"153,388,017"	"153,830,047"	"154,634,276"	"155,008,312"	"155,411,375"	"155,795,808"
17/1/2023 16:38:46.78555	"152,294,443"	"152,667,554"	"153,014,754"	"153,394,510"	"153,837,516"	"154,641,772"	"155,015,479"	"155,417,768"	"155,800,449"
17/1/2023 16:38:47.28555	"152,294,694"	"152,666,354"	"153,012,426"	"153,391,698"	"153,834,132"	"154,635,312"	"155,007,633"	"155,409,115"	"155,792,383"
17/1/2023 16:38:47.78555	"152,289,381"	"152,662,216"	"153,009,900"	"153,391,698"	"153,831,413"	"154,634,195"	"155,007,591"	"155,408,187"	"155,790,458"
17/1/2023 16:38:48.28555	"152,292,882"	"152,666,978"	"153,015,919"	"153,394,945"	"153,835,028"	"154,636,138"	"155,008,957"	"155,410,953"	"155,794,103"
